Date,GME,AAPL,NVDA,GOOGL,TSLA,AMZN
2014-06-23,7.403406620025635,20.112831115722656,4.453052997589111,28.714500427246094,15.814666748046875,16.36199951171875
2014-06-24,7.374086380004883,19.991043090820312,4.384033679962158,28.62700080871582,15.5,16.20800018310547
2014-06-25,7.368588924407959,20.008750915527344,4.429253101348877,29.296499252319336,15.792667388916016,16.371999740600586
2014-06-26,7.434558391571045,20.128328323364258,4.369754314422607,29.238500595092773,15.706666946411133,16.284500122070312
2014-06-27,7.394243240356445,20.367477416992188,4.374513149261475,29.284500122070312,15.937333106994629,16.228500366210938
2014-06-30,7.416234016418457,20.577836990356445,4.412594318389893,29.23349952697754,16.003999710083008,16.23900032043457
2014-07-01,7.421733856201172,20.708486557006836,4.462574481964111,29.574499130249023,15.981332778930664,16.61949920654297
2014-07-02,7.489536285400391,20.699626922607422,4.445913791656494,29.538999557495117,15.295332908630371,16.642499923706055
2014-07-03,7.652627468109131,20.8214168548584,4.4863739013671875,29.65399932861328,15.283332824707031,16.874500274658203
2014-07-07,7.621477127075195,21.250999450683594,4.450674057006836,29.538000106811523,14.843999862670898,16.677499771118164
2014-07-08,7.630640029907227,21.11370277404785,4.414973258972168,28.920000076293945,14.604666709899902,16.190500259399414
2014-07-09,7.658126354217529,21.122570037841797,4.5482563972473145,29.167999267578125,14.870667457580566,16.49850082397461
2014-07-10,7.656293869018555,21.045061111450195,4.524454593658447,29.00200080871582,14.630666732788086,16.395999908447266
2014-07-11,7.557340621948242,21.084917068481445,4.533974647521973,29.332500457763672,14.541999816894531,17.309999465942383
2014-07-14,7.656293869018555,21.357290267944336,4.591097354888916,29.71299934387207,15.113332748413086,17.766000747680664
2014-07-15,7.517023086547852,21.107067108154297,4.610137462615967,29.652999877929688,14.638667106628418,17.722000122070312
2014-07-16,7.612314701080322,20.987485885620117,4.605376720428467,29.5310001373291,14.477333068847656,17.795000076293945
2014-07-17,7.559172630310059,20.61326789855957,4.593476295471191,29.041000366210938,14.359999656677246,17.622499465942383
2014-07-18,7.848711967468262,20.909990310668945,4.388793468475342,30.25550079345703,14.668000221252441,17.933000564575195
2014-07-21,7.852374076843262,20.801488876342773,4.414973258972168,29.922000885009766,14.702667236328125,17.988000869750977
2014-07-22,8.079608917236328,20.974206924438477,4.395931243896484,30.178499221801758,14.638667106628418,18.04199981689453
2014-07-23,8.195056915283203,21.52114486694336,4.3031110763549805,30.25950050354004,14.832667350769043,17.906999588012695
2014-07-24,8.447944641113281,21.4857177734375,4.310251235961914,30.15049934387207,14.902667045593262,17.930500030517578
2014-07-25,8.370980262756348,21.6274356842041,4.234091281890869,29.90399932861328,14.904666900634766,16.20050048828125
2014-07-28,8.444279670715332,21.926368713378906,4.217430114746094,29.951000213623047,14.98799991607666,16.02050018310547
2014-07-29,7.9586639404296875,21.784648895263672,4.231711387634277,29.697500228881836,15.000666618347168,16.0
2014-07-30,7.905519485473633,21.73372459411621,4.3031110763549805,29.77199935913086,15.261333465576172,16.125499725341797
2014-07-31,7.691112995147705,21.169069290161133,4.165069580078125,28.977500915527344,14.886667251586914,15.649499893188477
2014-08-01,7.553673267364502,21.28643226623535,4.210289478302002,28.68000030517578,15.5513334274292,15.352999687194824
2014-08-04,7.6398024559021,21.166852951049805,4.200769901275635,29.113500595092773,15.90133285522461,15.682499885559082
2014-08-05,7.573832035064697,21.062776565551758,4.203151226043701,28.656999588012695,15.899333000183105,15.616000175476074
2014-08-06,7.604984760284424,21.027347564697266,4.198389530181885,28.72450065612793,16.595333099365234,15.694499969482422
2014-08-07,7.489536285400391,21.025121688842773,4.155549049377441,28.590499877929688,16.826000213623047,15.572500228881836
2014-08-08,7.458381175994873,21.08298110961914,4.522075653076172,28.89699935913086,16.54199981689453,15.84000015258789
2014-08-11,7.630640029907227,21.36115074157715,4.498274803161621,28.862499237060547,17.288000106811523,15.916500091552734
2014-08-12,7.500529766082764,21.356706619262695,4.498274803161621,28.606000900268555,17.33066749572754,15.965999603271484
2014-08-13,7.575662136077881,21.639318466186523,4.524454593658447,29.22800064086914,17.354000091552734,16.31399917602539
2014-08-14,7.665458679199219,21.697179794311523,4.474472999572754,29.232500076293945,17.42533302307129,16.660499572753906
2014-08-15,7.264134883880615,21.803991317749023,4.531595706939697,29.18549919128418,17.46733283996582,16.681499481201172
2014-08-18,7.449218273162842,22.06658935546875,4.593476295471191,29.635000228881836,17.32933235168457,16.726499557495117
2014-08-19,7.491368770599365,22.371463775634766,4.630529880523682,29.855499267578125,17.117332458496094,16.756500244140625
2014-08-20,7.573832035064697,22.380353927612305,4.601842880249023,29.77050018310547,17.047332763671875,16.788999557495117
2014-08-21,7.41989803314209,22.382585525512695,4.558812618255615,29.621000289916992,16.95599937438965,16.64550018310547
2014-08-22,7.861538410186768,22.547258377075195,4.5612030029296875,29.62700080871582,17.118667602539062,16.579500198364258
2014-08-25,7.771744728088379,22.596221923828125,4.568375110626221,29.528499603271484,17.503332138061523,16.701000213623047
2014-08-26,7.837714672088623,22.451574325561523,4.649652481079102,29.4060001373291,17.44933319091797,17.09149932861328
2014-08-27,7.878032207489014,22.727514266967773,4.597061634063721,29.149999618530273,17.549999237060547,17.159000396728516
2014-08-28,7.911016464233398,22.75421714782715,4.635310649871826,29.016000747680664,17.590667724609375,17.000999450683594
2014-08-29,7.792832374572754,22.809858322143555,4.649652481079102,29.118000030517578,17.979999542236328,16.95199966430664
2014-09-02,8.079060554504395,22.987886428833008,4.66160774230957,29.431499481201172,18.941333770751953,17.118999481201172
2014-09-03,8.038433074951172,22.01762580871582,4.704637050628662,29.47599983215332,18.746000289916992,16.950000762939453
2014-09-04,8.206478118896484,21.83515739440918,4.788307189941406,29.656999588012695,19.069332122802734,17.297500610351562
2014-09-05,8.35421085357666,22.024309158325195,4.7739644050598145,29.888999938964844,18.492666244506836,17.319000244140625
2014-09-08,8.176932334899902,21.888561248779297,4.730936050415039,30.081499099731445,18.80733299255371,17.117000579833984
2014-09-09,7.970108985900879,21.80622100830078,4.671170234680176,29.598499298095703,18.565332412719727,16.487499237060547
2014-09-10,7.966414928436279,22.47605323791504,4.687902927398682,29.67099952697754,18.739999771118164,16.566499710083008
2014-09-11,8.117842674255371,22.571741104125977,4.640092372894287,29.555500030517578,18.687332153320312,16.525999069213867
2014-09-12,8.053208351135254,22.622922897338867,4.570766448974609,29.2450008392334,18.613332748413086,16.559499740600586
2014-09-15,8.034740447998047,22.616254806518555,4.508610248565674,29.082000732421875,16.923999786376953,16.194499969482422
2014-09-16,8.282191276550293,22.444902420043945,4.575547695159912,29.43899917602539,17.382667541503906,16.38800048828125
2014-09-17,8.128920555114746,22.605121612548828,4.577936172485352,29.664499282836914,17.42533302307129,16.200000762939453
2014-09-18,8.167698860168457,22.651857376098633,4.647263526916504,29.863500595092773,17.58799934387207,16.25
2014-09-19,8.010735511779785,22.46715545654297,4.5612030029296875,30.270000457763672,17.288000106811523,16.56599998474121
2014-09-22,8.010735511779785,22.489398956298828,4.51578426361084,29.863500595092773,16.66866683959961,16.225000381469727
2014-09-23,7.826071739196777,22.841014862060547,4.496657848358154,29.55900001525879,16.694000244140625,16.181499481201172
2014-09-24,7.971954822540283,22.64295196533203,4.522954940795898,29.92099952697754,16.80933380126953,16.410499572753906
2014-09-25,7.766977787017822,21.77951431274414,4.424940586090088,29.262500762939453,16.463333129882812,16.096500396728516
2014-09-26,7.763284206390381,22.420413970947266,4.434504508972168,29.395000457763672,16.440000534057617,16.160499572753906
2014-09-29,7.766977787017822,22.277999877929688,4.42733097076416,29.390499114990234,16.35066795349121,16.090999603271484
2014-09-30,7.608166217803955,22.420413970947266,4.4105987548828125,29.420499801635742,16.178667068481445,16.121999740600586
2014-10-01,7.4567413330078125,22.071035385131836,4.367568492889404,28.98150062561035,16.016000747680664,15.873000144958496
2014-10-02,7.549074172973633,22.231260299682617,4.348443508148193,29.04400062561035,16.761333465576172,15.920499801635742
2014-10-03,7.471516132354736,22.16895294189453,4.358004093170166,29.3125,17.013999938964844,16.136999130249023
2014-10-06,7.305318355560303,22.16895294189453,4.331710338592529,29.388999938964844,17.374666213989258,16.110000610351562
2014-10-07,7.203752040863037,21.975345611572266,4.286289691925049,28.704999923706055,17.30466651916504,15.848999977111816
2014-10-08,7.320091724395752,22.431541442871094,4.365177631378174,29.187000274658203,17.28533363342285,16.135000228881836
2014-10-09,7.0726399421691895,22.480497360229492,4.28150749206543,28.54050064086914,17.134000778198242,15.768500328063965
2014-10-10,7.074485778808594,22.41596794128418,4.028106212615967,27.75950050354004,15.793999671936035,15.569499969482422
2014-10-13,6.869510173797607,22.211233139038086,4.013762950897217,27.237499237060547,14.97266674041748,15.322500228881836
2014-10-14,6.869510173797607,21.975345611572266,4.106996536254883,27.434499740600586,15.137332916259766,15.415499687194824
2014-10-15,7.102187156677246,21.706079483032227,4.1691508293151855,27.036500930786133,15.313332557678223,15.298500061035156
2014-10-16,7.24437952041626,21.421236038208008,4.171542167663574,26.84600067138672,15.09000015258789,15.142999649047852
2014-10-17,7.3607177734375,21.735008239746094,4.164370059967041,26.148500442504883,15.165332794189453,15.182000160217285
2014-10-20,7.508447647094727,22.200115203857422,4.2002272605896,26.618999481201172,15.364666938781738,15.310500144958496
2014-10-21,7.517681121826172,22.803178787231445,4.379520893096924,26.901500701904297,15.689332962036133,15.766500473022461
2014-10-22,7.497369289398193,22.918895721435547,4.276726722717285,27.13450050354004,15.40666675567627,15.648500442504883
2014-10-23,7.619246482849121,23.3283634185791,4.372347831726074,27.6825008392334,15.685999870300293,15.659000396728516
2014-10-24,7.761436462402344,23.41514778137207,4.417769908905029,27.44499969482422,15.682666778564453,14.352999687194824
2014-10-27,7.720812797546387,23.390674591064453,4.420160293579102,27.493999481201172,14.777999877929688,14.498499870300293
2014-10-28,7.576774597167969,23.753408432006836,4.525345802307129,27.94700050354004,16.184667587280273,14.779500007629395
2014-10-29,7.669105052947998,23.886924743652344,4.496657848358154,27.922500610351562,15.873332977294922,14.706000328063965
2014-10-30,7.77067232131958,23.80681037902832,4.467971324920654,28.013500213623047,15.910667419433594,14.953499794006348
2014-10-31,7.896245002746582,24.033802032470703,4.671170234680176,28.39349937438965,16.113332748413086,15.27299976348877
2014-11-03,7.887009143829346,24.345352172851562,4.750060081481934,28.188499450683594,16.172666549682617,15.28600025177002
2014-11-04,7.890703201293945,24.16732406616211,4.81221342086792,28.20949935913086,15.928667068481445,15.14050006866455
2014-11-05,7.947948455810547,24.225177764892578,4.81221342086792,27.797500610351562,15.39799976348877,14.826000213623047
2014-11-06,8.260031700134277,24.294462203979492,4.833728313446045,27.58449935913086,16.08133316040039,14.831999778747559
2014-11-07,8.067981719970703,24.363746643066406,4.730936050415039,27.590999603271484,16.01333236694336,14.993000030517578
2014-11-10,7.892550945281982,24.32352066040039,4.78591775894165,27.911500930786133,16.1286678314209,15.255499839782715
2014-11-11,7.848229885101318,24.517961502075195,4.728544235229492,28.06450080871582,16.738666534423828,15.600500106811523
2014-11-12,8.016274452209473,24.864391326904297,4.697464466094971,27.912500381469727,16.606666564941406,15.575499534606934
2014-11-13,8.210173606872559,25.215282440185547,4.67356014251709,27.82200050354004,16.780000686645508,15.824000358581543
2014-11-14,8.199091911315918,25.519243240356445,4.730936050415039,27.75950050354004,17.245332717895508,16.391000747680664
2014-11-17,8.143692016601562,25.476781845092773,4.709419250488281,27.332000732421875,16.93199920654297,16.15250015258789
2014-11-18,8.128920555114746,25.80756950378418,4.821774482727051,27.225500106811523,17.18000030517578,16.24650001525879
2014-11-19,8.053208351135254,25.628759384155273,4.803770065307617,27.360000610351562,16.516000747680664,16.32699966430664
2014-11-20,8.101219177246094,25.99530029296875,4.882993698120117,27.187999725341797,16.58066749572754,16.527000427246094
2014-11-21,7.04437780380249,26.03106689453125,4.9094014167785645,27.29450035095215,16.185333251953125,16.631500244140625
2014-11-24,7.025770664215088,26.513816833496094,4.940609931945801,27.374000549316406,16.447999954223633,16.781999588012695
2014-11-25,6.958789348602295,26.28360939025879,4.938208103179932,27.46150016784668,16.53933334350586,16.75200080871582
2014-11-26,6.921575546264648,26.596515655517578,5.022233009338379,27.386499404907227,16.562667846679688,16.678499221801758
2014-11-28,7.035076141357422,26.580869674682617,5.034235954284668,27.45400047302246,16.301332473754883,16.93199920654297
2014-12-01,6.666667461395264,25.718154907226562,4.940609931945801,26.982500076293945,15.442667007446289,16.299999237060547
2014-12-02,6.612709999084473,25.619821548461914,4.947812080383301,26.929500579833984,15.428667068481445,16.315500259399414
2014-12-03,6.811798095703125,25.910362243652344,5.075048446655273,26.848499298095703,15.286666870117188,15.824999809265137
2014-12-04,6.897387981414795,25.81202507019043,5.029435157775879,27.128999710083008,15.218667030334473,15.846500396728516
2014-12-05,6.962510585784912,25.702512741088867,5.0582427978515625,26.40399932861328,14.913999557495117,15.631500244140625
2014-12-08,6.547588348388672,25.121410369873047,4.993422508239746,26.536500930786133,14.290666580200195,15.331999778747559
2014-12-09,6.618291854858398,25.505828857421875,4.97661828994751,26.805500030517578,14.459333419799805,15.625
2014-12-10,6.201507568359375,25.02083396911621,4.866188049316406,26.402000427246094,13.989333152770996,15.291999816894531
2014-12-11,6.309425354003906,24.947086334228516,4.863787651062012,26.605499267578125,13.925333023071289,15.368000030517578
2014-12-12,6.009862422943115,24.524673461914062,4.712542533874512,26.07550048828125,13.800000190734863,15.366000175476074
2014-12-15,6.127082824707031,24.189422607421875,4.698139190673828,25.79199981689453,13.602666854858398,15.303500175476074
2014-12-16,5.9391584396362305,23.858633041381836,4.645325183868408,24.908000946044922,13.187333106994629,14.753000259399414
2014-12-17,6.082427501678467,24.453149795532227,4.83497953414917,25.322500228881836,13.721332550048828,14.944000244140625
2014-12-18,6.1587138175964355,25.17729377746582,4.854184150695801,25.731000900268555,14.550666809082031,14.886500358581543
2014-12-19,6.419203281402588,24.982847213745117,4.902198314666748,26.00200080871582,14.619333267211914,14.994999885559082
2014-12-22,6.348498344421387,25.242101669311523,4.988622665405273,26.614999771118164,14.84000015258789,15.32699966430664
2014-12-23,6.443392753601074,25.1527042388916,4.9574127197265625,26.938499450683594,14.731332778930664,15.314499855041504
2014-12-24,6.212672233581543,25.034252166748047,4.938208103179932,26.846500396728516,14.817333221435547,15.15149974822998
2014-12-26,6.261049270629883,25.476781845092773,4.943009376525879,27.076000213623047,15.187999725341797,15.454500198364258
2014-12-29,6.261049270629883,25.458900451660156,4.935808181762695,26.86549949645996,15.047332763671875,15.60200023651123
2014-12-30,6.294541358947754,25.148231506347656,4.890196323394775,26.763999938964844,14.815333366394043,15.515000343322754
2014-12-31,6.2889580726623535,24.669940948486328,4.813372611999512,26.533000946044922,14.827333450317383,15.517499923706055
2015-01-02,6.2889580726623535,24.43526840209961,4.832578659057617,26.477500915527344,14.620667457580566,15.425999641418457
2015-01-05,6.460137367248535,23.746885299682617,4.7509565353393555,25.972999572753906,14.005999565124512,15.10949993133545
2015-01-06,6.268490791320801,23.749126434326172,4.606913089752197,25.332000732421875,14.085332870483398,14.76449966430664
2015-01-07,6.195926666259766,24.082136154174805,4.594911098480225,25.25749969482422,14.063332557678223,14.920999526977539
2015-01-08,6.268490791320801,25.007427215576172,4.767760753631592,25.345500946044922,14.041333198547363,15.02299976348877
2015-01-09,6.0042805671691895,25.034252166748047,4.7869648933410645,25.035999298095703,13.77733325958252,14.846500396728516
2015-01-12,6.283376693725586,24.417387008666992,4.7269463539123535,24.85300064086914,13.480667114257812,14.570500373840332
2015-01-13,6.097312927246094,24.634180068969727,4.7197465896606445,25.09000015258789,13.616666793823242,14.737000465393066
2015-01-14,6.737371921539307,24.540315628051758,4.738951683044434,25.296499252319336,12.845999717712402,14.66349983215332
2015-01-15,6.411760330200195,23.87428092956543,4.7053422927856445,25.20050048828125,12.791333198547363,14.34749984741211
2015-01-16,6.763422012329102,23.68878173828125,4.791766166687012,25.523000717163086,12.871333122253418,14.536999702453613
2015-01-20,6.711323261260986,24.298934936523438,4.806171417236328,25.496999740600586,12.795332908630371,14.472000122070312
2015-01-21,6.854592323303223,24.48444175720215,4.87338924407959,26.019500732421875,13.104666709899902,14.862500190734863
2015-01-22,6.906689643859863,25.121410369873047,4.9574127197265625,26.864999771118164,13.441332817077637,15.515999794006348
2015-01-23,6.958789348602295,25.25104522705078,4.971817493438721,27.09749984741211,13.419333457946777,15.619500160217285
2015-01-26,7.1001973152160645,25.277870178222656,4.950211524963379,26.836000442504883,13.770000457763672,15.482999801635742
2015-01-27,7.122524738311768,24.392803192138672,4.712542533874512,26.059499740600586,13.732000350952148,15.337499618530273
2015-01-28,6.997862815856934,25.771804809570312,4.63572359085083,25.62150001525879,13.291333198547363,15.195500373840332
2015-01-29,6.748536586761475,26.57416343688965,4.748555660247803,25.661500930786133,13.680000305175781,15.58899974822998
2015-01-30,6.558750629425049,26.185274124145508,4.609314918518066,26.877500534057617,13.573332786560059,17.726499557495117
2015-02-02,6.8527326583862305,26.513816833496094,4.71014404296875,26.610000610351562,14.062666893005371,18.223499298095703
2015-02-03,6.9773945808410645,26.51828956604004,4.827777862548828,26.665000915527344,14.557332992553711,18.177499771118164
2015-02-04,6.8155198097229,26.721677780151367,4.839779376983643,26.30500030517578,14.569999694824219,18.237499237060547
2015-02-05,6.828543186187744,26.912403106689453,4.919003009796143,26.491500854492188,14.732666969299316,18.694499969482422
2015-02-06,6.8397064208984375,26.685775756835938,4.897395610809326,26.694000244140625,14.490667343139648,18.714000701904297
2015-02-09,6.917853832244873,26.863035202026367,4.892594814300537,26.464000701904297,14.498666763305664,18.527999877929688
2015-02-10,7.077868938446045,27.37911033630371,5.029435157775879,27.007999420166016,14.419333457946777,18.649999618530273
2015-02-11,6.981116771697998,28.02083969116211,4.995824813842773,26.899999618530273,14.186667442321777,18.756999969482422
2015-02-12,6.930878639221191,28.37537384033203,5.35352897644043,27.300500869750977,13.525333404541016,18.85849952697754
2015-02-13,6.949483394622803,28.514490127563477,5.355926990509033,27.558000564575195,13.584667205810547,19.09149932861328
2015-02-17,6.951345920562744,28.682781219482422,5.372732162475586,27.250499725341797,13.623332977294922,18.771499633789062
2015-02-18,6.9773945808410645,28.88248062133789,5.310316562652588,27.13249969482422,13.630666732788086,18.668500900268555
2015-02-19,6.98297643661499,28.8218936920166,5.32472038269043,27.322500228881836,14.11400032043457,18.950000762939453
2015-02-20,6.975534439086914,29.057497024536133,5.363129615783691,27.09000015258789,14.473999977111816,19.183000564575195
2015-02-23,6.949483394622803,29.842832565307617,5.319917678833008,26.75,13.822667121887207,19.006999969482422
2015-02-24,6.910412311553955,29.656591415405273,5.376551151275635,26.9325008392334,13.607333183288574,18.929500579833984
2015-02-25,6.936462879180908,28.89818000793457,5.335582256317139,27.366500854492188,13.583999633789062,19.26849937438965
2015-02-26,6.889944076538086,29.263925552368164,5.350042343139648,27.964500427246094,13.812666893005371,19.239999771118164
2015-02-27,6.878781318664551,28.824140548706055,5.316302299499512,28.131500244140625,13.555999755859375,19.007999420166016
2015-03-02,7.195090293884277,28.965490341186523,5.446437835693359,28.750999450683594,13.155332565307617,19.283000946044922
2015-03-03,7.196948528289795,29.026084899902344,5.345222473144531,28.93950080871582,13.303999900817871,19.230499267578125
2015-03-04,7.448134899139404,28.84209442138672,5.405470848083496,28.916500091552734,13.496000289916992,19.13599967956543
2015-03-05,7.442554950714111,28.36414909362793,5.509097576141357,29.071500778198242,13.375332832336426,19.39150047302246
2015-03-06,7.472325801849365,28.406782150268555,5.434389114379883,28.645000457763672,12.925333023071289,19.004499435424805
2015-03-09,7.596987724304199,28.527956008911133,5.448848724365234,28.704999923706055,12.725333213806152,18.92799949645996
2015-03-10,7.563495635986328,27.937828063964844,5.5428361892700195,27.99250030517578,12.687999725341797,18.475500106811523
2015-03-11,7.345801830291748,27.428482055664062,5.513915538787842,27.784500122070312,12.916000366210938,18.318500518798828
2015-03-12,7.383013725280762,27.92436408996582,5.463309288024902,28.058500289916992,12.73799991607666,18.711999893188477
2015-03-13,7.64213228225708,27.731393814086914,5.470537185668945,27.649999618530273,12.578666687011719,18.52899932861328
2015-03-16,7.715362071990967,28.03655433654785,5.5356059074401855,28.082000732421875,13.046667098999023,18.667499542236328
2015-03-17,7.6815643310546875,28.505516052246094,5.603082656860352,27.88050079345703,12.982000350952148,18.59600067138672
2015-03-18,7.7209954261779785,28.826383590698242,5.511507034301758,28.308000564575195,13.380666732788086,18.756999969482422
2015-03-19,7.659031391143799,28.608728408813477,5.595853328704834,28.183500289916992,13.043333053588867,18.66200065612793
2015-03-20,7.683440208435059,28.249725341796875,5.656102180480957,28.247499465942383,13.20533275604248,18.92449951171875
2015-03-23,7.762302398681641,28.543663024902344,5.472947597503662,28.26849937438965,13.308667182922363,18.75550079345703
2015-03-24,7.6815643310546875,28.426977157592773,5.398240089416504,28.87700080871582,13.447999954223633,18.704500198364258
2015-03-25,7.475020408630371,27.684276580810547,5.070490837097168,28.350000381469727,12.953332901000977,18.54800033569336
2015-03-26,7.283496856689453,27.877243041992188,5.053619861602783,28.18199920654297,12.694000244140625,18.36750030517578
2015-03-27,7.202756404876709,27.655101776123047,5.1524271965026855,27.877500534057617,12.333333015441895,18.527999877929688
2015-03-30,7.076952934265137,28.35517692565918,5.1741180419921875,28.05699920654297,12.704667091369629,18.72949981689453
2015-03-31,7.127649784088135,27.919879913330078,5.043980598449707,27.735000610351562,12.584667205810547,18.604999542236328
2015-04-01,7.093852996826172,27.87948989868164,5.063259601593018,27.47450065612793,12.505999565124512,18.51300048828125
2015-04-02,7.172715187072754,28.11957550048828,5.0753092765808105,27.065500259399414,12.733332633972168,18.612499237060547
2015-04-06,7.204634189605713,28.5750732421875,5.222315788269043,27.197500228881836,13.539999961853027,18.851999282836914
2015-04-07,7.131406307220459,28.274404525756836,5.26810359954834,27.243000030517578,13.550000190734863,18.720500946044922
2015-04-08,7.268476963043213,28.182403564453125,5.306662082672119,27.441999435424805,13.844667434692383,19.059999465942383
2015-04-09,7.508817672729492,28.397808074951172,5.429567337036133,27.400999069213867,14.005999565124512,19.177000045776367
2015-04-10,7.585803985595703,28.518978118896484,5.484997272491455,27.427000045776367,14.0600004196167,19.13249969482422
