Date,RMD,NKTR,AMD,FCX,LRCX,SPX
2014-05-13,44.42817687988281,11.100000381469727,4.03000020980835,31.489524841308594,49.4930534362793,0.04332999885082245
2014-05-14,44.07971954345703,11.109999656677246,3.9800000190734863,31.436382293701172,48.70622253417969,0.04261000081896782
2014-05-15,43.63543701171875,11.029999732971191,3.9600000381469727,31.179576873779297,48.299835205078125,0.039719998836517334
2014-05-16,44.27455139160156,10.949999809265137,4.019999980926514,30.984773635864258,50.59981918334961,0.039719998836517334
2014-05-19,44.34459686279297,11.039999961853027,4.090000152587891,31.037900924682617,50.97163009643555,0.03610999882221222
2014-05-20,43.82803726196289,10.9399995803833,4.050000190734863,30.49772834777832,50.87651062011719,0.03610999882221222
2014-05-21,43.98563003540039,11.020000457763672,4.099999904632568,30.33832550048828,51.403961181640625,0.032499998807907104
2014-05-22,44.58974838256836,11.680000305175781,4.010000228881836,30.373748779296875,51.18778991699219,0.029610000550746918
2014-05-23,43.810523986816406,11.680000305175781,4.019999980926514,30.48887062072754,52.40695571899414,0.029610000550746918
2014-05-27,43.44282150268555,11.760000228881836,4.039999961853027,30.072664260864258,53.444557189941406,0.030330000445246696
2014-05-28,43.4340705871582,11.720000267028809,4.0,29.957555770874023,53.39266586303711,0.030330000445246696
2014-05-29,43.95937728881836,12.050000190734863,4.03000020980835,30.347185134887695,53.418617248535156,0.031780000776052475
2014-05-30,43.82803726196289,11.729999542236328,4.0,30.15236473083496,53.64341735839844,0.031780000776052475
2014-06-02,43.6529541015625,11.529999732971191,3.9700000286102295,30.214353561401367,53.87688064575195,0.031780000776052475
2014-06-03,43.556640625,11.010000228881836,3.940000057220459,30.170080184936523,55.900184631347656,0.031780000776052475
2014-06-04,43.950618743896484,11.119999885559082,4.039999961853027,30.559711456298828,55.82236099243164,0.03610999882221222
2014-06-05,44.90493392944336,11.449999809265137,4.079999923706055,30.78995132446289,56.2201042175293,0.03610999882221222
2014-06-06,44.93118667602539,11.1899995803833,4.059999942779541,30.931638717651367,56.20281982421875,0.03610999882221222
2014-06-09,45.17632293701172,12.239999771118164,4.070000171661377,30.692543029785156,56.39356231689453,0.03610999882221222
2014-06-10,46.025577545166016,12.539999961853027,4.199999809265137,30.426876068115234,56.54096603393555,0.03610999882221222
2014-06-11,46.40204620361328,12.539999961853027,4.289999961853027,30.17893409729004,56.73173522949219,0.03610999882221222
2014-06-12,47.067420959472656,12.539999961853027,4.289999961853027,29.815860748291016,56.80975341796875,0.03466999903321266
2014-06-13,46.53337478637695,13.890000343322754,4.28000020980835,30.08152961730957,56.96581268310547,0.03393999859690666
2014-06-16,46.4195556640625,14.3100004196167,4.440000057220459,30.10809898376465,57.65080261230469,0.03393999859690666
2014-06-17,46.130638122558594,13.850000381469727,4.46999979019165,30.15236473083496,57.780853271484375,0.03610999882221222
2014-06-18,46.45456314086914,13.890000343322754,4.400000095367432,30.807655334472656,57.69414520263672,0.03610999882221222
2014-06-19,46.568389892578125,13.5,4.360000133514404,30.648269653320312,57.30396270751953,0.038279999047517776
2014-06-20,45.123809814453125,13.239999771118164,4.099999904632568,30.869646072387695,57.49472427368164,0.038279999047517776
2014-06-23,45.43021774291992,13.180000305175781,4.010000228881836,31.914575576782227,58.587223052978516,0.03756000101566315
2014-06-24,44.82612609863281,12.829999923706055,3.940000057220459,31.57806968688965,57.63346481323242,0.039000000804662704
2014-06-25,45.167572021484375,12.9399995803833,3.9600000381469727,31.67548370361328,57.728843688964844,0.03756000101566315
2014-06-26,45.38645553588867,12.989999771118164,4.03000020980835,31.613489151000977,57.65947723388672,0.03610999882221222
2014-06-27,45.92927551269531,12.84000015258789,4.110000133514404,31.94114112854004,58.04964065551758,0.03610999882221222
2014-06-30,44.32708740234375,12.819999694824219,4.190000057220459,32.321922302246094,58.59589385986328,0.03466999903321266
2014-07-01,43.6529541015625,13.470000267028809,4.21999979019165,32.63185501098633,59.49763488769531,0.03466999903321266
2014-07-02,44.21327590942383,13.270000457763672,4.340000152587891,33.49967956542969,59.5670051574707,0.03539000079035759
2014-07-03,43.845550537109375,13.25,4.239999771118164,34.101837158203125,59.83580017089844,0.03466999903321266
2014-07-07,43.4340705871582,12.449999809265137,4.260000228881836,34.243526458740234,59.48895263671875,0.03610999882221222
2014-07-08,42.856231689453125,12.149999618530273,4.21999979019165,34.305511474609375,60.408058166503906,0.03539000079035759
2014-07-09,43.21518325805664,12.130000114440918,4.230000019073486,34.57117462158203,62.012123107910156,0.03539000079035759
2014-07-10,43.41655731201172,12.289999961853027,4.289999961853027,34.41177749633789,61.63926696777344,0.03539000079035759
2014-07-11,43.127628326416016,12.579999923706055,4.369999885559082,34.55728530883789,62.02077865600586,0.03539000079035759
2014-07-14,43.180171966552734,12.140000343322754,4.639999866485596,34.54835891723633,62.10749816894531,0.03539000079035759
2014-07-15,43.02257537841797,11.739999771118164,4.53000020980835,34.182342529296875,61.6912841796875,0.03539000079035759
2014-07-16,42.62860107421875,11.670000076293945,4.659999847412109,34.66442108154297,61.6912841796875,0.03539000079035759
2014-07-17,42.59357833862305,11.0600004196167,4.570000171661377,34.36981964111328,61.31845474243164,0.03539000079035759
2014-07-18,43.27647399902344,11.119999885559082,3.8299999237060547,34.23590850830078,62.15951919555664,0.03539000079035759
2014-07-21,42.838722229003906,10.949999809265137,3.7799999713897705,34.52157211303711,62.38495635986328,0.03539000079035759
2014-07-22,43.556640625,11.020000457763672,3.799999952316284,34.56621551513672,62.06414031982422,0.03322000056505203
2014-07-23,43.924346923828125,11.0,3.759999990463257,34.414451599121094,61.27510452270508,0.032499998807907104
2014-07-24,44.02064895629883,11.010000228881836,3.7300000190734863,33.50389099121094,60.60746765136719,0.032499998807907104
2014-07-25,44.73857116699219,10.979999542236328,3.759999990463257,33.91453170776367,60.269317626953125,0.032499998807907104
2014-07-28,44.65101623535156,10.90999984741211,3.7300000190734863,33.97702407836914,59.939815521240234,0.032499998807907104
2014-07-29,45.0012321472168,11.0,3.7899999618530273,33.84311294555664,59.65372085571289,0.03539000079035759
2014-07-30,45.35143280029297,11.010000228881836,3.819999933242798,33.81632614135742,58.86469268798828,0.03539000079035759
2014-07-31,45.29890823364258,10.550000190734863,3.9100000858306885,33.227134704589844,60.69417190551758,0.03539000079035759
2014-08-01,43.495357513427734,11.819999694824219,3.9700000286102295,32.83433151245117,60.685508728027344,0.03539000079035759
2014-08-04,43.223941802978516,11.829999923706055,4.0,33.244998931884766,60.54679489135742,0.03322000056505203
2014-08-05,43.25897216796875,12.079999923706055,4.079999923706055,32.968238830566406,60.113250732421875,0.031780000776052475
2014-08-06,43.95937728881836,12.539999961853027,4.119999885559082,32.76292037963867,60.45140838623047,0.03610999882221222
2014-08-07,43.7492561340332,12.420000076293945,4.099999904632568,32.27192306518555,58.691287994384766,0.03610999882221222
2014-08-08,44.11697006225586,12.640000343322754,4.119999885559082,32.5754508972168,59.24618148803711,0.03466999903321266
2014-08-11,44.983734130859375,12.970000267028809,4.139999866485596,32.941463470458984,59.97452926635742,0.03610999882221222
2014-08-12,44.7823600769043,12.880000114440918,4.079999923706055,32.923606872558594,59.410926818847656,0.039719998836517334
2014-08-13,44.94869613647461,13.260000228881836,4.110000133514404,32.48617172241211,59.662391662597656,0.04332999885082245
2014-08-14,45.123809814453125,13.510000228881836,4.079999923706055,32.18264389038086,59.49763488769531,0.04332999885082245
2014-08-15,45.0012321472168,13.430000305175781,4.130000114440918,32.22727584838867,60.390724182128906,0.044780001044273376
2014-08-18,45.22886657714844,13.539999961853027,4.210000038146973,32.468318939208984,61.27510452270508,0.04983000084757805
2014-08-19,45.36089324951172,13.600000381469727,4.269999980926514,32.39690017700195,61.65660095214844,0.04117000102996826
2014-08-20,45.83625030517578,13.390000343322754,4.28000020980835,33.01288986206055,62.10749816894531,0.04044000059366226
2014-08-21,45.554569244384766,13.319999694824219,4.239999771118164,32.74506378173828,62.42831802368164,0.044780001044273376
2014-08-22,45.66899871826172,13.4399995803833,4.25,32.53081130981445,62.003448486328125,0.045499999076128006
2014-08-25,45.290489196777344,14.229999542236328,4.179999828338623,32.557594299316406,62.23752212524414,0.045499999076128006
2014-08-26,45.88026809692383,14.40999984741211,4.190000057220459,32.48617172241211,61.55256652832031,0.04332999885082245
2014-08-27,46.21477508544922,14.279999732971191,4.159999847412109,32.53081130981445,61.79534149169922,0.04188999906182289
2014-08-28,46.593292236328125,14.3100004196167,4.139999866485596,32.280853271484375,62.315574645996094,0.04044000059366226
2014-08-29,46.69892120361328,14.260000228881836,4.170000076293945,32.468318939208984,62.35029220581055,0.04044000059366226
2014-09-02,46.55807876586914,14.479999542236328,4.159999847412109,31.682729721069336,62.055442810058594,0.04044000059366226
2014-09-03,46.91899871826172,14.109999656677246,4.190000057220459,31.51310920715332,62.34160614013672,0.04044000059366226
2014-09-04,46.96300506591797,13.729999542236328,4.150000095367432,31.441692352294922,61.960086822509766,0.03610999882221222
2014-09-05,46.6373176574707,13.899999618530273,4.150000095367432,31.263154983520508,62.402305603027344,0.03610999882221222
2014-09-08,46.48765182495117,14.020000457763672,4.130000114440918,31.16495132446289,62.550048828125,0.03610999882221222
2014-09-09,46.21477508544922,13.5600004196167,4.079999923706055,30.745370864868164,62.4196662902832,0.03610999882221222
2014-09-10,46.311607360839844,13.979999542236328,4.079999923706055,30.852495193481445,62.56744384765625,0.04044000059366226
2014-09-11,46.47005844116211,13.819999694824219,4.079999923706055,30.852495193481445,63.123756408691406,0.04332999885082245
2014-09-12,46.21477508544922,13.829999923706055,3.9600000381469727,30.56682014465332,62.28059768676758,0.046939998865127563
2014-09-15,46.15315628051758,13.529999732971191,3.9100000858306885,30.63823699951172,62.69782638549805,0.039719998836517334
2014-09-16,45.86265563964844,13.59000015258789,3.809999942779541,31.1470890045166,64.40151977539062,0.038279999047517776
2014-09-17,45.38731384277344,13.720000267028809,3.819999933242798,30.807857513427734,65.54022216796875,0.03610999882221222
2014-09-18,45.40493392944336,13.359999656677246,3.880000114440918,30.629318237304688,66.73109436035156,0.032499998807907104
2014-09-19,45.14965057373047,12.819999694824219,3.809999942779541,30.406137466430664,66.0182876586914,0.032499998807907104
2014-09-22,44.36617660522461,12.529999732971191,3.759999990463257,29.611608505249023,65.1490707397461,0.032499998807907104
2014-09-23,44.1549186706543,12.699999809265137,3.690000057220459,29.424137115478516,64.67098999023438,0.032499998807907104
2014-09-24,44.12850570678711,12.960000038146973,3.700000047683716,29.683029174804688,65.6706314086914,0.032499998807907104
2014-09-25,43.86442184448242,12.600000381469727,3.630000114440918,29.16524887084961,64.91437530517578,0.030330000445246696
2014-09-26,43.81161880493164,12.710000038146973,3.5999999046325684,29.343791961669922,65.37505340576172,0.02889000065624714
2014-09-29,43.9876708984375,12.59000015258789,3.549999952316284,28.924213409423828,65.39247131347656,0.032499998807907104
2014-09-30,43.371456146240234,12.069999694824219,3.4100000858306885,29.147396087646484,64.93174743652344,0.032499998807907104
2014-10-01,43.57394027709961,12.069999694824219,3.3499999046325684,28.45999526977539,63.15851593017578,0.032499998807907104
2014-10-02,43.873233795166016,12.25,3.390000104904175,28.62961196899414,62.83692169189453,0.032499998807907104
2014-10-03,44.2165412902832,12.569999694824219,3.4000000953674316,28.852794647216797,63.22807312011719,0.032499998807907104
2014-10-06,45.18485641479492,12.449999809265137,3.359999895095825,29.004562377929688,65.05342102050781,0.032499998807907104
2014-10-07,44.63907241821289,12.470000267028809,3.2799999713897705,28.210031509399414,63.593135833740234,0.032499998807907104
2014-10-08,44.7711067199707,12.890000343322754,3.2799999713897705,28.83493995666504,64.67967987060547,0.02889000065624714
2014-10-09,43.080963134765625,12.670000076293945,2.950000047683716,27.79938316345215,63.071624755859375,0.02889000065624714
2014-10-10,42.728858947753906,12.649999618530273,2.7200000286102295,27.648778915405273,57.291194915771484,0.02889000065624714
2014-10-13,42.658443450927734,12.529999732971191,2.740000009536743,27.70289421081543,57.40419006347656,0.02889000065624714
2014-10-14,42.08625793457031,12.529999732971191,2.619999885559082,27.76601791381836,58.87321090698242,0.02889000065624714
2014-10-15,41.241180419921875,12.609999656677246,2.609999895095825,27.080657958984375,60.794212341308594,0.026000000536441803
2014-10-16,40.7130241394043,13.279999732971191,2.640000104904175,27.270030975341797,60.57688522338867,0.026000000536441803
2014-10-17,41.1707649230957,12.399999618530273,2.7200000286102295,27.36020851135254,60.14228439331055,0.025280000641942024
2014-10-20,41.40843963623047,12.859999656677246,2.6700000762939453,27.738962173461914,61.99374771118164,0.02094000019133091
2014-10-21,42.271121978759766,12.640000343322754,2.7699999809265137,28.40628433227539,63.62791061401367,0.023110000416636467
2014-10-22,41.8133659362793,12.670000076293945,2.640000104904175,27.856191635131836,62.471824645996094,0.023110000416636467
2014-10-23,41.98942184448242,13.25,2.690000057220459,27.91931915283203,65.74884796142578,0.017330000177025795
2014-10-24,45.79224395751953,13.149999618530273,2.680000066757202,27.775033950805664,65.6792984008789,0.016610000282526016
2014-10-27,45.378517150878906,13.479999542236328,2.6600000858306885,27.31511878967285,65.24465942382812,0.016610000282526016
2014-10-28,46.07392883300781,13.9399995803833,2.7200000286102295,26.17886734008789,65.81839752197266,0.016610000282526016
2014-10-29,45.60737609863281,13.880000114440918,2.7699999809265137,26.14280128479004,65.88792419433594,0.019500000402331352
2014-10-30,45.8714714050293,14.029999732971191,2.75,25.322172164916992,66.105224609375,0.018060000613331795
2014-10-31,45.968299865722656,13.789999961853027,2.799999952316284,25.700923919677734,67.67854309082031,0.018060000613331795
2014-11-03,45.519351959228516,13.8100004196167,2.869999885559082,25.060651779174805,68.79117584228516,0.018060000613331795
2014-11-04,45.60737609863281,13.800000190734863,2.8299999237060547,25.060651779174805,68.96500396728516,0.018060000613331795
2014-11-05,45.290489196777344,13.600000381469727,2.799999952316284,24.465473175048828,69.31268310546875,0.018060000613331795
2014-11-06,45.396114349365234,13.5600004196167,2.759999990463257,24.862258911132812,69.18230438232422,0.018060000613331795
2014-11-07,45.01758575439453,13.350000381469727,2.7799999713897705,25.55663299560547,68.60860443115234,0.018060000613331795
2014-11-10,44.91196060180664,13.789999961853027,2.759999990463257,25.26805877685547,69.46914672851562,0.018060000613331795
2014-11-11,45.02640151977539,13.890000343322754,2.7300000190734863,25.63779640197754,69.52130889892578,0.022390000522136688
2014-11-12,45.97710418701172,13.970000267028809,2.7100000381469727,25.755029678344727,68.64337921142578,0.023110000416636467
2014-11-13,45.765838623046875,13.859999656677246,2.6600000858306885,25.159852981567383,68.5390853881836,0.022390000522136688
2014-11-14,46.10034942626953,13.630000114440918,2.609999895095825,25.520566940307617,69.37357330322266,0.022390000522136688
2014-11-17,46.01231384277344,13.760000228881836,2.6700000762939453,25.6287841796875,67.61770629882812,0.022390000522136688
2014-11-18,46.30437469482422,14.09000015258789,2.6500000953674316,25.421363830566406,68.92153930664062,0.023110000416636467
2014-11-19,46.03886413574219,13.760000228881836,2.630000114440918,25.322172164916992,68.24351501464844,0.023110000416636467
2014-11-20,46.46367263793945,14.319999694824219,2.690000057220459,25.764047622680664,68.35653686523438,0.019500000402331352
2014-11-21,46.77342224121094,14.670000076293945,2.7699999809265137,26.68387222290039,68.36521911621094,0.018060000613331795
2014-11-24,46.7557373046875,14.979999542236328,2.8299999237060547,26.251018524169922,69.5300064086914,0.018060000613331795
2014-11-25,46.95042419433594,15.930000305175781,2.8299999237060547,26.404314041137695,70.3818588256836,0.018060000613331795
2014-11-26,47.48143768310547,16.709999084472656,2.8399999141693115,26.458425521850586,71.44232177734375,0.018060000613331795
2014-11-28,47.08317947387695,16.670000076293945,2.7899999618530273,24.21297264099121,71.83349609375,0.018060000613331795
2014-12-01,47.1628303527832,17.049999237060547,2.6700000762939453,23.626815795898438,71.02510070800781,0.018060000613331795
2014-12-02,47.428340911865234,16.65999984741211,2.680000066757202,23.3292236328125,71.56402587890625,0.018060000613331795
2014-12-03,47.80890655517578,15.760000228881836,2.740000009536743,24.077709197998047,73.1894760131836,0.018060000613331795
2014-12-04,48.01246643066406,15.960000038146973,2.690000057220459,23.834224700927734,73.1894760131836,0.015169999562203884
2014-12-05,48.20716094970703,16.239999771118164,2.6600000858306885,23.455474853515625,73.27640533447266,0.015169999562203884
2014-12-08,48.454959869384766,15.90999984741211,2.5799999237060547,22.661901473999023,71.75199890136719,0.013000000268220901
2014-12-09,48.18947219848633,16.309999465942383,2.5899999141693115,22.661901473999023,71.6736068725586,0.013000000268220901
2014-12-10,47.2159309387207,15.619999885559082,2.4800000190734863,21.606809616088867,69.42618560791016,0.013000000268220901
2014-12-11,47.428340911865234,15.600000381469727,2.490000009536743,20.72306251525879,69.51326751708984,0.009390000253915787
2014-12-12,47.31329345703125,15.3100004196167,2.5199999809265137,19.64091682434082,68.27632904052734,0.009390000253915787
2014-12-15,47.2159309387207,14.5,2.4700000286102295,18.964574813842773,68.23277282714844,0.009390000253915787
2014-12-16,48.20716094970703,14.470000267028809,2.5,19.108863830566406,66.93482971191406,0.009390000253915787
2014-12-17,48.631988525390625,15.210000038146973,2.549999952316284,19.956539154052734,68.23277282714844,0.008670000359416008
2014-12-18,49.490447998046875,15.619999885559082,2.549999952316284,20.578773498535156,70.40180969238281,0.008670000359416008
2014-12-19,49.77366256713867,15.6899995803833,2.569999933242798,21.101808547973633,70.12303924560547,0.008670000359416008
2014-12-22,50.26041793823242,15.350000381469727,2.6600000858306885,20.33529281616211,71.03765869140625,0.008670000359416008
2014-12-23,50.43742370605469,14.789999961853027,2.6700000762939453,20.59680938720703,71.05511474609375,0.008670000359416008
2014-12-24,50.79143524169922,15.020000457763672,2.6500000953674316,20.659934997558594,70.67182159423828,0.008670000359416008
2014-12-26,50.76488494873047,15.229999542236328,2.6500000953674316,21.201007843017578,70.52372741699219,0.008670000359416008
2014-12-29,50.35776901245117,15.579999923706055,2.6600000858306885,20.975561141967773,70.25371551513672,0.010830000042915344
2014-12-30,50.21617126464844,15.359999656677246,2.630000114440918,21.26413345336914,69.6352310180664,0.010830000042915344
2014-12-31,49.614356994628906,15.5,2.6700000762939453,21.06574058532715,69.11257934570312,0.010830000042915344
2015-01-02,50.59672164916992,15.170000076293945,2.6700000762939453,21.237075805664062,69.20838165283203,0.013000000268220901
2015-01-05,50.49937057495117,14.970000267028809,2.6600000858306885,19.974573135375977,68.36345672607422,0.014440000057220459
2015-01-06,50.136512756347656,14.670000076293945,2.630000114440918,20.317258834838867,67.22228240966797,0.014440000057220459
2015-01-07,50.47282409667969,15.1899995803833,2.5799999237060547,20.614843368530273,67.57074737548828,0.014440000057220459
2015-01-08,51.322452545166016,15.699999809265137,2.609999895095825,21.074758529663086,69.32164764404297,0.014440000057220459
2015-01-09,51.47289276123047,15.390000343322754,2.630000114440918,21.14689826965332,69.45230102539062,0.012280000373721123
2015-01-12,51.94195556640625,15.680000305175781,2.630000114440918,20.804222106933594,67.34424591064453,0.012280000373721123
2015-01-13,52.95089340209961,15.380000114440918,2.6600000858306885,19.23455238342285,66.69093322753906,0.012280000373721123
2015-01-14,53.384559631347656,15.609999656677246,2.630000114440918,17.131921768188477,66.2466812133789,0.010110000148415565
2015-01-15,53.34030532836914,14.59000015258789,2.5199999809265137,16.75710105895996,66.79547119140625,0.010110000148415565
2015-01-16,53.74739074707031,15.25,2.390000104904175,17.589012145996094,67.5794906616211,0.010830000042915344
2015-01-20,53.29604721069336,14.850000381469727,2.240000009536743,17.616439819335938,68.380859375,0.010830000042915344
2015-01-21,53.189849853515625,14.5,2.450000047683716,18.14666748046875,69.72232055664062,0.009390000253915787
2015-01-22,54.74748229980469,14.59000015258789,2.4700000286102295,18.302082061767578,70.43663024902344,0.009390000253915787
2015-01-23,57.738861083984375,14.619999885559082,2.450000047683716,17.589012145996094,70.05335998535156,0.009390000253915787
2015-01-26,59.44693374633789,14.75,2.609999895095825,17.881553649902344,70.71537017822266,0.009390000253915787
2015-01-27,57.70343780517578,14.970000267028809,2.700000047683716,16.802810668945312,69.81816101074219,0.009390000253915787
2015-01-28,56.03960418701172,14.520000457763672,2.630000114440918,15.925189971923828,69.4435806274414,0.009390000253915787
2015-01-29,55.782958984375,15.0600004196167,2.609999895095825,15.385821342468262,69.57425689697266,0.009390000253915787
2015-01-30,55.28733825683594,14.640000343322754,2.569999933242798,15.367532730102539,66.58638763427734,0.009390000253915787
2015-02-02,55.3935432434082,14.59000015258789,2.6700000762939453,15.952615737915039,66.77804565429688,0.0072200000286102295
2015-02-03,56.225460052490234,14.550000190734863,2.759999990463257,17.3513240814209,67.62301635742188,0.0072200000286102295
2015-02-04,55.86261749267578,14.130000114440918,2.8499999046325684,16.720535278320312,67.45750427246094,0.0072200000286102295
2015-02-05,56.55293273925781,14.470000267028809,3.309999942779541,17.90898323059082,67.97144317626953,0.007939999923110008
2015-02-06,56.4909782409668,13.949999809265137,3.0299999713897705,17.23247718811035,68.06724548339844,0.007939999923110008
2015-02-09,55.9776611328125,13.850000381469727,3.0399999618530273,17.835845947265625,67.66655731201172,0.007939999923110008
2015-02-10,56.697715759277344,13.770000457763672,3.0399999618530273,17.104490280151367,70.1927261352539,0.007939999923110008
2015-02-11,57.87113571166992,13.6899995803833,3.069999933242798,17.003936767578125,70.2101821899414,0.007939999923110008
2015-02-12,58.191162109375,13.680000305175781,3.119999885559082,17.799278259277344,70.65441131591797,0.007939999923110008
2015-02-13,58.89345932006836,13.539999961853027,3.1500000953674316,18.54891586303711,71.61260986328125,0.007939999923110008
2015-02-17,59.05345153808594,13.649999618530273,3.109999895095825,19.152278900146484,71.35130310058594,0.010110000148415565
2015-02-18,58.653438568115234,13.600000381469727,3.0799999237060547,19.463104248046875,71.3599853515625,0.008670000359416008
2015-02-19,57.924476623535156,13.649999618530273,3.059999942779541,19.29854965209961,72.36175537109375,0.008670000359416008
2015-02-20,58.47561264038086,13.609999656677246,3.059999942779541,19.453964233398438,73.03250122070312,0.009390000253915787
2015-02-23,58.51119613647461,13.59000015258789,3.059999942779541,18.823169708251953,72.45758056640625,0.009390000253915787
2015-02-24,58.12004852294922,13.479999542236328,3.109999895095825,19.39910888671875,73.37223052978516,0.009390000253915787
2015-02-25,58.02226257324219,13.220000267028809,3.0999999046325684,19.65509033203125,72.7624282836914,0.010110000148415565
2015-02-26,57.106632232666016,12.979999542236328,3.0799999237060547,19.29854965209961,72.63179016113281,0.012280000373721123
2015-02-27,57.213314056396484,13.069999694824219,3.109999895095825,19.77392578125,71.83039855957031,0.012280000373721123
2015-03-02,57.56889724731445,13.029999732971191,3.2100000381469727,19.316837310791016,73.59001159667969,0.012280000373721123
2015-03-03,57.32887268066406,12.9399995803833,3.140000104904175,19.1888484954834,71.24677276611328,0.012280000373721123
2015-03-04,57.6400032043457,13.390000343322754,3.049999952316284,19.07913589477539,70.44535827636719,0.012280000373721123
2015-03-05,58.41341018676758,13.300000190734863,2.9800000190734863,18.457490921020508,70.35821533203125,0.012280000373721123
2015-03-06,58.5378532409668,13.020000457763672,2.9200000762939453,17.7718505859375,69.83560180664062,0.008670000359416008
2015-03-09,59.826839447021484,12.800000190734863,2.930000066757202,17.93640899658203,70.52528381347656,0.008670000359416008
2015-03-10,58.920108795166016,12.65999984741211,2.9200000762939453,17.223337173461914,68.06327056884766,0.008670000359416008
2015-03-11,60.075767517089844,13.029999732971191,2.8399999141693115,17.195913314819336,68.33394622802734,0.005779999773949385
2015-03-12,61.07139205932617,13.489999771118164,2.759999990463257,17.269046783447266,67.85376739501953,0.005779999773949385
2015-03-13,60.26244354248047,13.890000343322754,2.75,16.583410263061523,68.71807098388672,0.005779999773949385
2015-03-16,63.13375473022461,14.069999694824219,2.759999990463257,16.427995681762695,69.74828338623047,0.005779999773949385
2015-03-17,63.00042724609375,14.130000114440918,2.7699999809265137,15.925189971923828,68.95379638671875,0.005779999773949385
2015-03-18,64.39608001708984,12.510000228881836,2.75,16.665678024291992,67.6529541015625,0.005779999773949385
2015-03-19,63.72937774658203,11.890000343322754,2.740000009536743,15.778923988342285,68.9276351928711,0.005779999773949385
2015-03-20,63.78269958496094,12.020000457763672,2.799999952316284,16.830242156982422,69.17205810546875,0.005779999773949385
2015-03-23,64.27163696289062,11.619999885559082,2.8399999141693115,17.671293258666992,68.47361755371094,0.005779999773949385
2015-03-24,63.41822814941406,11.520000457763672,2.7899999618530273,17.53415870666504,68.7617416381836,0.007939999923110008
2015-03-25,62.56486511230469,11.020000457763672,2.630000114440918,17.451887130737305,63.51466751098633,0.009390000253915787
2015-03-26,62.449275970458984,10.90999984741211,2.6500000953674316,17.826704025268555,62.11777114868164,0.009390000253915787
2015-03-27,63.60493087768555,11.09000015258789,2.7200000286102295,17.186769485473633,62.89481735229492,0.010110000148415565
2015-03-30,63.69380569458008,11.3100004196167,2.700000047683716,17.716999053955078,63.02577209472656,0.010830000042915344
2015-03-31,63.809383392333984,11.0,2.680000066757202,17.323896408081055,61.32329559326172,0.010830000042915344
2015-04-01,63.462669372558594,10.819999694824219,2.690000057220459,17.34218406677246,61.34077072143555,0.010830000042915344
2015-04-02,64.46722412109375,11.0,2.690000057220459,17.36960792541504,61.768558502197266,0.010830000042915344
2015-04-06,65.68507385253906,10.720000267028809,2.700000047683716,17.506736755371094,63.16545486450195,0.010830000042915344
2015-04-07,64.36943054199219,10.729999542236328,2.700000047683716,17.3513240814209,62.13524627685547,0.010830000042915344
