Date,XOM,MSFT,HBC,WFC,IBM,AMGN
2014-06-23,68.20222473144531,35.80817794799805,4315.02978515625,39.962459564208984,114.69304656982422,90.78302001953125
2014-06-24,67.12411499023438,35.60350799560547,4367.64990234375,39.59284973144531,113.89966583251953,90.52392578125
2014-06-25,66.73857879638672,35.84229278564453,4420.27001953125,39.675819396972656,113.79887390136719,91.0040054321289
2014-06-26,66.66671752929688,35.577919006347656,4420.27001953125,39.5023307800293,113.57848358154297,90.79065704345703
2014-06-27,66.13092041015625,36.02989959716797,4367.64990234375,39.9021110534668,114.42229461669922,90.37152099609375
2014-06-30,65.78463745117188,35.56087875366211,4420.27001953125,39.645660400390625,114.14524841308594,90.20386505126953
2014-07-01,66.22895050048828,35.70585632324219,4420.27001953125,39.76634216308594,117.34406280517578,91.68224334716797
2014-07-02,66.36616516113281,35.73143005371094,4499.2001953125,39.7210807800293,118.6286392211914,92.23091125488281
2014-07-03,67.03264617919922,35.646156311035156,4736.0,39.977535247802734,118.71680450439453,93.61783599853516
2014-07-07,67.07183837890625,35.80817794799805,4683.3798828125,39.600406646728516,118.40824890136719,91.56795501708984
2014-07-08,67.18943786621094,35.62910079956055,4841.25,39.411827087402344,117.89192199707031,91.41553497314453
2014-07-09,67.65990447998047,35.53529357910156,4946.490234375,39.366554260253906,118.64756774902344,91.11831665039062
2014-07-10,67.01954650878906,35.5523567199707,4788.6298828125,39.07992172241211,118.19417572021484,90.64584350585938
2014-07-11,66.47723388671875,35.89345932006836,4841.25,38.83855438232422,118.38304138183594,91.2707290649414
2014-07-14,67.09143829345703,35.936100006103516,4841.25,38.70279312133789,119.5542984008789,90.66870880126953
2014-07-15,66.9019546508789,36.20045852661133,4867.56005859375,38.73296356201172,118.69164276123047,89.05318450927734
2014-07-16,67.80362701416016,37.590492248535156,4814.93994140625,38.59718704223633,121.1285629272461,89.7009048461914
2014-07-17,66.84968566894531,37.974246978759766,4814.93994140625,38.227596282958984,121.21038055419922,87.9329605102539
2014-07-18,67.12411499023438,38.110687255859375,4841.25,38.68015670776367,121.21674346923828,90.15052795410156
2014-07-21,67.3528060913086,38.23859405517578,4920.18017578125,38.50667953491211,120.17772674560547,90.70681762695312
2014-07-22,67.65336608886719,38.23008346557617,4893.8701171875,38.73296356201172,122.21793365478516,92.2918930053711
2014-07-23,68.11731719970703,38.264198303222656,4841.25,38.71787643432617,121.92826843261719,92.97771453857422
2014-07-24,68.13688659667969,37.863380432128906,4814.93994140625,38.91398239135742,122.94209289550781,93.16825103759766
2014-07-25,67.41816711425781,37.94865798950195,4604.4501953125,38.92151641845703,122.41312408447266,93.61022186279297
2014-07-28,68.1957015991211,37.49669647216797,4472.89013671875,38.92151641845703,123.28214263916016,93.46543884277344
2014-07-29,67.65990447998047,37.42845916748047,4499.2001953125,38.876277923583984,122.52017974853516,93.96839904785156
2014-07-30,67.46388244628906,37.16410827636719,4472.89013671875,39.29867172241211,122.16128540039062,99.07411193847656
2014-07-31,64.6477279663086,36.80593490600586,4578.14013671875,38.39351272583008,120.69407653808594,97.07756042480469
2014-08-01,64.55623626708984,36.550106048583984,4499.2001953125,37.97865676879883,119.10725402832031,95.6753921508789
2014-08-04,65.42523193359375,36.985015869140625,4393.9599609375,38.46141815185547,119.41580963134766,98.03775024414062
2014-08-05,64.16419982910156,36.73771286010742,4578.14013671875,38.01638412475586,117.81636047363281,97.45097351074219
2014-08-06,64.67384338378906,36.4477653503418,4551.830078125,38.023963928222656,117.79735565185547,96.84893035888672
2014-08-07,64.2099380493164,36.865623474121094,4525.52001953125,37.75052261352539,116.73955535888672,95.82779693603516
2014-08-08,65.17042541503906,36.840049743652344,4525.52001953125,37.9784049987793,118.21539306640625,96.74225616455078
2014-08-11,64.95989990234375,36.840049743652344,4472.89013671875,37.894859313964844,118.74748992919922,97.02421569824219
2014-08-12,64.80199432373047,37.112937927246094,4446.580078125,37.8112907409668,118.66513061523438,96.72557830810547
2014-08-13,65.19673919677734,37.590492248535156,4428.16015625,37.97079849243164,119.05152893066406,97.50660705566406
2014-08-14,65.19673919677734,37.75251770019531,4428.16015625,38.26704406738281,119.00717163085938,100.96766662597656
2014-08-15,65.15727233886719,38.19596481323242,4370.27978515625,38.137901306152344,118.69050598144531,101.68746948242188
2014-08-18,65.47966003417969,38.46885299682617,4341.33984375,38.50250244140625,119.94463348388672,102.00906372070312
2014-08-19,65.45992279052734,38.89790344238281,4428.16015625,38.631629943847656,120.39435577392578,101.85590362548828
2014-08-20,65.5981216430664,38.57182693481445,4428.16015625,38.624027252197266,120.41337585449219,101.59552764892578
2014-08-21,65.32176971435547,38.80351638793945,4370.27978515625,38.958248138427734,121.12911224365234,101.48068237304688
2014-08-22,64.80856323242188,38.743446350097656,4399.22021484375,38.874698638916016,120.60974884033203,101.7027587890625
2014-08-25,64.9730453491211,38.760597229003906,4457.10986328125,39.079776763916016,121.08477783203125,103.2112045288086
2014-08-26,65.55862426757812,38.623321533203125,4399.22021484375,39.1633186340332,122.24393463134766,105.11022186279297
2014-08-27,65.48623657226562,38.50318145751953,4428.16015625,38.9962272644043,121.77522277832031,105.53899383544922
2014-08-28,65.51256561279297,38.51176834106445,4457.10986328125,38.85190200805664,121.61687469482422,106.197509765625
2014-08-29,65.44020080566406,38.98371124267578,4601.81982421875,39.072181701660156,121.8069076538086,106.72589111328125
2014-09-02,64.80199432373047,38.69194793701172,4601.81982421875,39.170921325683594,121.33817291259766,105.63855743408203
2014-09-03,65.20990753173828,38.58039855957031,4688.64013671875,39.15573501586914,121.585205078125,106.11328887939453
2014-09-04,64.71644592285156,38.837833404541016,4688.64013671875,39.170921325683594,120.7807846069336,105.67683410644531
2014-09-05,65.30863189697266,39.39561080932617,4688.64013671875,39.231689453125,121.11018371582031,105.57728576660156
2014-09-08,64.32825469970703,39.87614822387695,4659.7001953125,39.094966888427734,120.43869018554688,106.64165496826172
2014-09-09,64.07821655273438,40.125003814697266,4486.0498046875,38.791141510009766,120.34368133544922,105.20207977294922
2014-09-10,63.696617126464844,40.19364547729492,4486.0498046875,39.1329460144043,121.32550811767578,106.58040618896484
2014-09-11,63.841373443603516,40.330936431884766,4572.8798828125,39.18610382080078,121.4394760131836,106.40425872802734
2014-09-12,63.0189208984375,40.07350158691406,4833.35986328125,39.269676208496094,121.16080474853516,105.58494567871094
2014-09-15,63.35448455810547,39.67878723144531,4659.7001953125,39.45195770263672,121.4965591430664,105.6462173461914
2014-09-16,64.10456085205078,40.125003814697266,4746.52978515625,39.732994079589844,122.22493743896484,106.68757629394531
2014-09-17,63.87428665161133,39.9190673828125,4659.7001953125,39.884918212890625,122.12362670898438,107.74429321289062
2014-09-18,63.56502151489258,40.05634307861328,4601.81982421875,40.439414978027344,122.72534942626953,108.74738311767578
2014-09-19,63.90059280395508,40.77714538574219,4601.81982421875,40.53055953979492,122.88374328613281,110.27112579345703
2014-09-22,63.51896286010742,40.38242721557617,4572.8798828125,40.18115234375,122.32003021240234,108.86988067626953
2014-09-23,63.18340301513672,39.95337677001953,4543.93017578125,39.573482513427734,121.37621307373047,107.72128295898438
2014-09-24,63.04524230957031,40.39959716796875,4486.0498046875,39.59627914428711,121.81327819824219,108.91583251953125
2014-09-25,62.012245178222656,39.50715637207031,4486.0498046875,39.04938888549805,119.72299194335938,107.08573913574219
2014-09-26,62.788639068603516,39.82465744018555,4514.990234375,39.3987922668457,120.3880615234375,108.01228332519531
2014-09-29,62.130672454833984,39.850406646728516,4543.93017578125,39.26205825805664,120.12203979492188,107.25421142578125
2014-09-30,61.880653381347656,39.7817497253418,4572.8798828125,39.3987922668457,120.24236297607422,107.55288696289062
2014-10-01,61.097686767578125,39.38702392578125,4688.64013671875,38.93544387817383,118.55744171142578,106.29708099365234
2014-10-02,61.38720703125,39.26688766479492,4775.47021484375,39.041786193847656,118.39276885986328,105.05659484863281
2014-10-03,61.79512405395508,39.550071716308594,4891.240234375,39.573482513427734,119.50759887695312,106.54973602294922
2014-10-06,62.189918518066406,39.550071716308594,5209.60009765625,39.52031326293945,119.74195861816406,105.37055969238281
2014-10-07,61.43324279785156,39.06953048706055,5093.83984375,38.798736572265625,117.63265991210938,104.16072082519531
2014-10-08,62.2491455078125,40.14215087890625,5180.66015625,39.61146545410156,119.94463348388672,107.25421142578125
2014-10-09,60.41342544555664,39.344112396240234,5064.89013671875,38.82911682128906,118.08238220214844,105.34757232666016
2014-10-10,60.26866912841797,37.78236770629883,4891.240234375,38.464515686035156,117.77197265625,105.20207977294922
2014-10-13,59.768619537353516,37.45629119873047,5064.89013671875,38.13031005859375,116.2454605102539,102.26939392089844
2014-10-14,59.57782745361328,37.524925231933594,4949.1201171875,37.089717864990234,116.42279052734375,101.22802734375
2014-10-15,59.3607177734375,37.087303161621094,4949.1201171875,36.34532928466797,115.12434387207031,100.23258209228516
2014-10-16,59.610713958740234,36.675411224365234,4717.58984375,36.558013916015625,113.91446685791016,99.88800811767578
2014-10-17,60.01207733154297,37.439125061035156,4891.240234375,36.983367919921875,115.3143310546875,102.36894226074219
2014-10-20,60.38051986694336,37.82527160644531,4746.52978515625,37.355560302734375,107.11153411865234,105.29395294189453
2014-10-21,61.617488861083984,38.51176834106445,4717.58984375,38.320213317871094,103.39337158203125,110.33240509033203
2014-10-22,61.275333404541016,38.082698822021484,4775.47021484375,38.10752868652344,102.4812240600586,109.98780059814453
2014-10-23,61.9201545715332,38.631900787353516,4746.52978515625,38.434139251708984,102.728271484375,112.75208282470703
2014-10-24,62.170166015625,39.58439636230469,4746.52978515625,38.889888763427734,102.66494750976562,112.75972747802734
2014-10-27,61.65697479248047,39.39561080932617,4630.759765625,38.97343444824219,102.5318832397461,113.47949981689453
2014-10-28,62.57151794433594,39.893306732177734,4630.759765625,39.3304328918457,103.62772369384766,120.36334228515625
2014-10-29,62.2359619140625,40.00484848022461,4804.41015625,39.62664794921875,103.53905487060547,121.65737915039062
2014-10-30,62.14384841918945,39.5157356262207,4717.58984375,39.84693908691406,104.10276794433594,123.72481536865234
2014-10-31,63.630836486816406,40.28802490234375,4804.41015625,40.32546615600586,104.13447570800781,124.18425750732422
2014-11-03,62.67679214477539,40.7085075378418,4804.41015625,40.53812789916992,104.10913848876953,123.70951080322266
2014-11-04,62.189918518066406,40.820064544677734,4920.18017578125,40.462188720703125,103.02598571777344,122.82894134521484
2014-11-05,62.55178451538086,41.06892013549805,4891.240234375,40.92858123779297,102.50023651123047,121.70332336425781
2014-11-06,63.33474349975586,41.78973388671875,4891.240234375,41.33382034301758,102.97215270996094,122.7829818725586
2014-11-07,64.01069641113281,41.772560119628906,5007.009765625,41.16559982299805,103.3612289428711,122.7064208984375
2014-11-10,63.80527877807617,41.952754974365234,5035.9501953125,41.157955169677734,104.26680755615234,125.35821533203125
2014-11-11,63.89141845703125,41.93559646606445,5007.009765625,40.966819763183594,104.1456298828125,124.84326171875
2014-11-12,63.20883560180664,41.858360290527344,4949.1201171875,40.93623352050781,103.26554107666016,124.46656036376953
2014-11-13,62.731666564941406,42.57058334350586,4862.2998046875,40.8215446472168,103.82038879394531,123.63650512695312
2014-11-14,63.01665115356445,42.544857025146484,4775.47021484375,40.79096221923828,104.6941146850586,121.19990539550781
2014-11-17,63.029903411865234,42.44186782836914,4746.52978515625,40.859771728515625,104.6941146850586,122.32211303710938
2014-11-18,62.87085723876953,42.08784484863281,4717.58984375,40.72978973388672,103.24639892578125,124.70490264892578
2014-11-19,63.36125183105469,41.6388053894043,4659.7001953125,40.79861068725586,102.95304870605469,125.01235961914062
2014-11-20,63.500404357910156,42.053306579589844,4717.58984375,40.89036178588867,102.44925689697266,125.04309844970703
2014-11-21,64.15650177001953,41.43156433105469,4630.759765625,41.14267349243164,102.62776947021484,125.14305877685547
2014-11-24,63.434146881103516,41.09478759765625,4572.8798828125,41.36440658569336,103.4122314453125,126.19602966308594
2014-11-25,62.811195373535156,40.99116516113281,4543.93017578125,41.19619369506836,103.16349029541016,124.70490264892578
2014-11-26,62.61239242553711,41.23296356201172,4572.8798828125,41.50202941894531,103.2846450805664,126.61112213134766
2014-11-28,60.0013313293457,41.28476333618164,4746.52978515625,41.65494918823242,103.42496490478516,127.06461334228516
2014-12-01,61.20083999633789,41.984195709228516,4688.64013671875,41.150325775146484,103.02320098876953,127.91019439697266
2014-12-02,62.42021942138672,41.846046447753906,4717.58984375,41.456153869628906,103.74383544921875,130.1161651611328
2014-12-03,62.923858642578125,41.51791000366211,4804.41015625,41.58612823486328,104.9237060546875,129.18609619140625
2014-12-04,62.53949737548828,42.1741943359375,4775.47021484375,41.67024612426758,104.62391662597656,128.01771545410156
2014-12-05,62.174991607666016,41.8115119934082,4804.41015625,42.075469970703125,104.12649536132812,130.08546447753906
2014-12-08,60.770057678222656,41.18977355957031,4746.52978515625,41.876678466796875,103.22726440429688,131.93016052246094
2014-12-09,60.558013916015625,41.09478759765625,4572.8798828125,41.92255783081055,103.94793701171875,130.20069885253906
2014-12-10,58.76207733154297,40.49896240234375,4688.64013671875,41.48674392700195,102.36627960205078,127.12610626220703
2014-12-11,59.113319396972656,40.73211669921875,4717.58984375,41.61671829223633,102.72345733642578,127.65647888183594
2014-12-12,57.390281677246094,40.54213333129883,4746.52978515625,41.058563232421875,99.09458923339844,126.46512603759766
2014-12-15,57.589088439941406,40.300357818603516,4659.7001953125,40.66863250732422,97.61499786376953,122.67568969726562
2014-12-16,57.264373779296875,38.996437072753906,4572.8798828125,40.347496032714844,96.56272888183594,122.55269622802734
2014-12-17,58.9940185546875,39.497283935546875,4543.93017578125,41.12738037109375,96.89434051513672,125.65802001953125
2014-12-18,60.41220474243164,41.034339904785156,4601.81982421875,42.213096618652344,100.56143188476562,129.50123596191406
2014-12-19,62.05572509765625,41.15523147583008,4486.0498046875,41.632015228271484,101.09078979492188,130.8002471923828
2014-12-22,61.850284576416016,41.43156433105469,4543.93017578125,42.029598236083984,102.95942687988281,126.46512603759766
2014-12-23,62.685306549072266,41.83741760253906,4514.990234375,42.41189193725586,103.4696273803711,121.07688903808594
2014-12-24,62.14849853515625,41.569725036621094,4572.8798828125,42.3125,103.2017593383789,123.49810028076172
2014-12-26,61.7707633972168,41.345218658447266,4225.56982421875,42.26662063598633,103.53339385986328,125.64268493652344
2014-12-29,61.6779899597168,40.9738883972168,4022.969970703125,42.59540939331055,102.36627960205078,125.1737289428711
2014-12-30,61.644832611083984,40.60258102416992,4167.68017578125,42.373661041259766,102.07293701171875,123.46739196777344
2014-12-31,61.267093658447266,40.110389709472656,4283.4501953125,41.9149169921875,102.32167053222656,122.43736267089844
2015-01-02,61.518924713134766,40.378082275390625,4283.4501953125,41.82316207885742,103.35482025146484,122.89856719970703
2015-01-05,59.83567810058594,40.00675964355469,4341.33984375,40.676265716552734,101.72859954833984,121.43815612792969
2015-01-06,59.517578125,39.4195671081543,4428.16015625,39.82757568359375,99.53466033935547,117.52577209472656
2015-01-07,60.120628356933594,39.92040252685547,4341.33984375,40.06460189819336,98.88414764404297,121.63029479980469
2015-01-08,61.121307373046875,41.09478759765625,4283.4501953125,40.9515266418457,101.03338623046875,121.19219970703125
2015-01-09,61.03516387939453,40.749385833740234,4428.16015625,40.2786750793457,101.47345733642578,119.70104217529297
2015-01-12,59.86216354370117,40.23990249633789,4341.33984375,39.79697799682617,99.7706069946289,120.07764434814453
2015-01-13,59.64348220825195,40.032657623291016,4370.27978515625,39.64406967163086,100.00660705566406,119.24749755859375
2015-01-14,59.4711799621582,39.6872444152832,4399.22021484375,39.18532180786133,99.36246490478516,119.26287078857422
2015-01-15,58.95425796508789,39.27276611328125,4428.16015625,38.78008270263672,98.5780258178711,116.77249145507812
2015-01-16,60.385704040527344,39.929046630859375,4370.27978515625,39.48350143432617,100.21707916259766,121.77632904052734
2015-01-20,60.365821838378906,40.05856704711914,4399.22021484375,39.75876235961914,100.09590148925781,121.13838195800781
2015-01-21,60.88275146484375,39.652713775634766,4283.4501953125,39.83521270751953,96.99638366699219,120.9692611694336
2015-01-22,61.54545211791992,40.69756317138672,4370.27978515625,41.11209487915039,99.10099792480469,122.65265655517578
2015-01-23,60.23329162597656,40.740753173828125,4370.27978515625,40.72214889526367,99.4070816040039,122.8370590209961
2015-01-26,60.809837341308594,40.593936920166016,4428.16015625,40.966819763183594,99.71963500976562,122.77559661865234
2015-01-27,60.273040771484375,36.8376579284668,4457.10986328125,40.50041961669922,98.00404357910156,122.12995910644531
2015-01-28,58.28492736816406,35.56827926635742,4486.0498046875,39.881103515625,96.65198516845703,118.86323547363281
2015-01-29,58.03971481323242,36.27635955810547,4543.93017578125,40.339847564697266,99.15838623046875,120.1929702758789
2015-01-30,57.93370819091797,34.8860969543457,4717.58984375,39.69758987426758,97.77442932128906,117.03382110595703
2015-02-02,59.365116119384766,35.64600372314453,4601.81982421875,40.37808609008789,98.63542938232422,117.21826171875
2015-02-03,61.13457107543945,35.92231750488281,4543.93017578125,40.867427825927734,101.06527709960938,117.01080322265625
2015-02-04,60.611026763916016,36.12956237792969,4486.0498046875,40.813541412353516,100.10227966308594,116.41117095947266
2015-02-05,61.207454681396484,36.65631866455078,4514.990234375,41.30611038208008,100.70814514160156,117.87931823730469
2015-02-06,61.09396743774414,36.62177658081055,4543.93017578125,41.90642547607422,100.65033721923828,116.37276458740234
2015-02-09,61.1340217590332,36.57859802246094,4572.8798828125,41.721710205078125,100.02735900878906,115.30438232421875
2015-02-10,60.76678466796875,36.78583908081055,4601.81982421875,41.9987678527832,101.83203887939453,117.89295959472656
2015-02-11,60.493038177490234,36.59585952758789,4688.64013671875,41.48312759399414,101.60082244873047,118.31025695800781
2015-02-12,61.67485809326172,37.20896530151367,4688.64013671875,42.221954345703125,101.80635833740234,118.36428833007812
2015-02-13,62.34254837036133,37.88249969482422,4688.64013671875,42.58368682861328,103.01374816894531,118.59612274169922
2015-02-17,62.12888717651367,37.89991760253906,4688.64013671875,42.614471435546875,103.37339782714844,119.18338012695312
2015-02-18,60.76678466796875,37.85641860961914,4688.64013671875,41.960289001464844,104.163330078125,120.37336730957031
2015-02-19,59.718505859375,37.830318450927734,4688.64013671875,41.991085052490234,105.25514221191406,120.58197784423828
2015-02-20,60.03899383544922,38.143394470214844,4688.64013671875,42.19887924194336,105.1009750366211,121.82606506347656
2015-02-23,59.43140411376953,38.395599365234375,4688.64013671875,42.406673431396484,104.62571716308594,122.41338348388672
2015-02-24,59.70515441894531,38.34342956542969,4688.64013671875,42.614471435546875,105.85881805419922,121.60200500488281
2015-02-25,59.82533264160156,38.2564697265625,4514.990234375,42.58368682861328,104.5615234375,122.15062713623047
2015-02-26,59.19103240966797,38.31734085083008,4601.81982421875,42.44516372680664,103.31558227539062,122.83830261230469
2015-02-27,59.117576599121094,38.13469696044922,4601.81982421875,42.16809844970703,104.00276184082031,121.87245178222656
2015-03-02,58.78374481201172,38.160789489746094,4688.64013671875,42.75301742553711,103.06510925292969,123.34832000732422
2015-03-03,58.50330352783203,37.63899612426758,4804.41015625,42.676048278808594,103.41831970214844,122.5215072631836
2015-03-04,58.20952224731445,37.44767761230469,4949.1201171875,42.191192626953125,102.38433074951172,123.00834655761719
2015-03-05,57.91573715209961,37.49115753173828,5093.83984375,42.20657730102539,103.51466369628906,123.32514953613281
2015-03-06,57.17457962036133,36.838905334472656,5180.66015625,42.0141716003418,101.79351043701172,119.67791748046875
2015-03-09,56.860782623291016,37.265045166015625,5093.83984375,42.075740814208984,103.25135040283203,119.77839660644531
2015-03-10,56.259857177734375,36.55192184448242,5151.72021484375,41.01365280151367,101.35039520263672,118.67339324951172
2015-03-11,56.09962463378906,36.50843048095703,5093.83984375,41.329185485839844,100.70172882080078,117.99342346191406
2015-03-12,56.23313522338867,35.67356872558594,5064.89013671875,42.78379440307617,101.45955657958984,119.19110870361328
2015-03-13,55.99944305419922,35.98663330078125,5122.77978515625,42.59138870239258,99.08329010009766,119.19884490966797
2015-03-16,56.593711853027344,36.143184661865234,5064.89013671875,42.89154815673828,100.88156127929688,125.97553253173828
2015-03-17,56.13965606689453,36.264923095703125,5354.31982421875,43.03007888793945,100.80448150634766,126.00647735595703
2015-03-18,57.46836853027344,36.960670471191406,5354.31982421875,43.23019790649414,102.63481140136719,128.68775939941406
2015-03-19,56.359989166259766,36.77803039550781,5441.14013671875,42.72224044799805,102.63481140136719,130.6736602783203
2015-03-20,56.44680404663086,37.2911376953125,5383.259765625,43.107051849365234,104.6064682006836,131.4386749267578
2015-03-23,57.041046142578125,37.273738861083984,5209.60009765625,42.93003463745117,105.73039245605469,128.68775939941406
2015-03-24,56.43344497680664,37.30852127075195,5354.31982421875,42.599098205566406,104.68353271484375,128.2782440185547
2015-03-25,56.66048049926758,36.056217193603516,5441.14013671875,41.9756965637207,102.24305725097656,124.1133041381836
2015-03-26,56.29991149902344,35.838802337646484,5499.02978515625,41.94490432739258,103.13581085205078,124.05926513671875
2015-03-27,55.80582046508789,35.63007736206055,5527.97021484375,41.65243911743164,103.01374816894531,125.63552856445312
2015-03-30,57.17457962036133,35.62137985229492,5238.5498046875,42.1527099609375,104.4715805053711,126.9646224975586
2015-03-31,56.75396728515625,35.3604850769043,5238.5498046875,41.86793899536133,103.07795715332031,123.51826477050781
2015-04-01,56.393402099609375,35.41266632080078,5151.72021484375,41.513916015625,102.23023223876953,121.39332580566406
2015-04-02,56.28657150268555,35.0387077331543,5238.5498046875,41.84484100341797,103.0458755493164,120.45064544677734
2015-04-06,56.84074783325195,36.13447952270508,5412.2001953125,41.62165069580078,104.0669937133789,119.98699188232422
2015-04-07,57.25471496582031,36.117088317871094,5672.68017578125,41.57548522949219,104.0862808227539,121.5324478149414
2015-04-08,56.12630081176758,36.02142333984375,5846.330078125,41.560089111328125,103.94498443603516,123.88922882080078
2015-04-09,56.520263671875,36.0735969543457,5904.22021484375,41.70631790161133,104.25967407226562,124.78556823730469
2015-04-10,57.12786102294922,36.282325744628906,5788.4501953125,41.80636978149414,104.59361267089844,126.24601745605469
2015-04-13,56.980953216552734,36.31711959838867,5730.56982421875,42.0141716003418,104.28534698486328,125.55830383300781
2015-04-14,57.84227752685547,36.22145462036133,5614.7998046875,41.70631790161133,104.23394775390625,125.62007141113281
2015-04-15,58.81045150756836,36.75194549560547,5991.0498046875,42.183494567871094,105.4093017578125,127.86095428466797
