Date,PLTR,RIG,CLSK,CMCSA,WBD,AAL
2023-01-25,7.21999979019165,6.420000076293945,2.799999952316284,38.7131462097168,14.529999732971191,16.260000228881836
2023-01-26,7.239999771118164,6.659999847412109,2.8499999046325684,39.012428283691406,15.0,16.610000610351562
2023-01-27,7.550000190734863,6.630000114440918,2.9200000762939453,38.23044204711914,14.90999984741211,16.43000030517578
2023-01-30,7.369999885559082,6.489999771118164,2.799999952316284,37.88289260864258,14.380000114440918,15.960000038146973
2023-01-31,7.78000020980835,6.739999771118164,3.1700000762939453,37.98909378051758,14.819999694824219,16.139999389648438
2023-02-01,8.199999809265137,7.139999866485596,3.240000009536743,38.587642669677734,15.359999656677246,16.690000534057617
2023-02-02,8.989999771118164,6.96999979019165,3.640000104904175,39.6882209777832,15.920000076293945,17.059999465942383
2023-02-03,8.40999984741211,6.960000038146973,3.509999990463257,38.587642669677734,15.420000076293945,17.020000457763672
2023-02-06,8.3100004196167,6.940000057220459,3.4800000190734863,38.143550872802734,15.399999618530273,16.920000076293945
2023-02-07,8.329999923706055,7.369999885559082,3.5399999618530273,38.29801940917969,15.329999923706055,16.959999084472656
2023-02-08,8.220000267028809,7.519999980926514,3.4200000762939453,37.41949462890625,14.5600004196167,16.969999313354492
2023-02-09,7.949999809265137,7.369999885559082,3.240000009536743,36.58924102783203,14.369999885559082,16.65999984741211
2023-02-10,7.510000228881836,7.349999904632568,2.9549999237060547,37.03333282470703,14.220000267028809,16.280000686645508
2023-02-13,7.610000133514404,7.340000152587891,2.940000057220459,37.73808670043945,14.920000076293945,16.510000228881836
2023-02-14,9.220000267028809,7.53000020980835,3.2799999713897705,37.7091178894043,14.729999542236328,16.790000915527344
2023-02-15,10.109999656677246,7.610000133514404,3.559999942779541,38.056663513183594,15.350000381469727,16.799999237060547
2023-02-16,9.710000038146973,7.489999771118164,3.390000104904175,38.34629821777344,15.3100004196167,16.389999389648438
2023-02-17,9.199999809265137,7.010000228881836,3.380000114440918,37.76704406738281,15.430000305175781,16.360000610351562
2023-02-21,8.470000267028809,6.840000152587891,3.119999885559082,36.53131103515625,14.75,15.6899995803833
2023-02-22,8.359999656677246,6.099999904632568,2.9700000286102295,36.695430755615234,15.420000076293945,15.5600004196167
2023-02-23,8.170000076293945,6.519999980926514,2.940000057220459,36.386497497558594,15.729999542236328,15.869999885559082
2023-02-24,8.09000015258789,6.75,2.75,35.720367431640625,15.550000190734863,15.5600004196167
2023-02-27,8.029999732971191,6.849999904632568,2.799999952316284,36.05826187133789,15.9399995803833,15.630000114440918
2023-02-28,7.840000152587891,6.989999771118164,2.759999990463257,35.884483337402344,15.619999885559082,15.979999542236328
2023-03-01,7.690000057220459,7.079999923706055,2.5799999237060547,35.363162994384766,15.020000457763672,16.030000686645508
2023-03-02,7.96999979019165,7.360000133514404,2.5399999618530273,35.67209243774414,15.239999771118164,16.1200008392334
2023-03-03,8.329999923706055,7.510000228881836,2.549999952316284,35.942413330078125,15.470000267028809,16.360000610351562
2023-03-06,8.279999732971191,7.590000152587891,2.4700000286102295,35.7975959777832,15.130000114440918,16.1200008392334
2023-03-07,8.279999732971191,7.289999961853027,2.380000114440918,34.938377380371094,14.819999694824219,16.360000610351562
2023-03-08,8.130000114440918,7.099999904632568,2.380000114440918,34.65840530395508,15.34000015258789,16.59000015258789
2023-03-09,7.690000057220459,6.659999847412109,2.134999990463257,34.2432746887207,14.770000457763672,15.880000114440918
2023-03-10,7.349999904632568,6.679999828338623,2.0799999237060547,34.08881378173828,14.350000381469727,15.460000038146973
2023-03-13,7.869999885559082,6.300000190734863,2.2799999713897705,34.28189468383789,14.020000457763672,14.850000381469727
2023-03-14,7.889999866485596,6.389999866485596,2.430000066757202,34.059852600097656,14.050000190734863,14.65999984741211
2023-03-15,7.900000095367432,5.820000171661377,2.2899999618530273,34.64875411987305,13.569999694824219,13.859999656677246
2023-03-16,7.980000019073486,5.769999980926514,2.299999952316284,34.98664855957031,14.15999984741211,14.119999885559082
2023-03-17,7.880000114440918,5.630000114440918,2.450000047683716,34.783912658691406,14.34000015258789,13.979999542236328
2023-03-20,8.079999923706055,5.900000095367432,2.5899999141693115,35.170074462890625,14.239999771118164,13.960000038146973
